pgid;idGGST;idPerson;FinderVerlierer
51463;15096;26467;0
51464;15097;12418;1
51465;15097;26468;0
51466;15098;12418;1
51467;15098;26469;0
51468;14970;26470;0
51469;15099;26471;1
51470;15100;26472;1
51471;15101;20207;1
51472;15102;20207;1
51473;15103;20207;1
51474;15104;20207;1
51475;15104;26473;0
51476;15105;26474;1
51477;15105;26475;0
51478;15106;20207;1
51479;15106;26476;0
51480;15107;20207;1
51537;15143;26512;1
51483;15109;14676;1
51484;15109;26479;0
51490;14980;26486;0
51491;15113;26487;1
51492;15114;26488;0
51493;15114;26489;1
51494;15115;12418;1
51495;15115;26490;0
59796;20213;31150;1
51499;15118;9969;1
51500;15119;9969;1
51501;15120;9969;1
51502;15121;9969;1
51503;15122;25049;1
51504;15122;26494;0
51505;15123;25049;1
51506;15124;26495;1
51507;15125;15879;1
51508;15125;26496;0
51509;15126;16347;1
51510;15126;26497;0
51511;15118;26498;0
51512;15127;2;1
51513;15127;14015;0
51514;15128;12418;1
51515;15128;26499;0
51516;15129;26500;1
51517;15130;12418;1
51518;15131;13010;1
51519;15130;26501;0
51521;15132;14851;1
51526;15136;13152;1
51527;15136;26505;0
51530;15138;13152;1
51531;15139;26508;1
51532;15140;26509;1
49371;13793;25283;1
49377;13796;25289;1
49378;13797;22443;1
49379;13797;25290;0
49497;13864;25368;1
49500;13866;25370;1
49508;13871;12780;1
49688;13980;22414;0
49694;13987;25488;1
49695;13987;25487;0
49697;13988;14558;1
49698;13988;25489;0
49699;13989;14688;1
49722;14004;22421;1
49723;14005;22421;1
49724;14006;22421;1
49797;14052;25545;1
49726;14008;25502;1
49727;14009;25503;1
49728;14010;22421;1
49729;14010;25504;0
49730;14011;25505;1
49731;14012;22421;1
49732;14013;22421;1
49733;14014;22421;1
49735;14016;22421;1
49736;14016;25506;0
49739;14011;25508;0
49740;14018;13596;1
49741;14019;25509;1
49742;14019;13603;0
49798;14053;25546;1
49799;14054;25546;1
49800;14055;25546;1
49801;14056;23076;1
49802;14056;25547;0
50166;14272;17243;1
50167;14273;25748;1
50225;14306;25781;1
50226;14189;25782;0
50762;14647;26087;0
50763;14647;2;1
50849;14697;12780;1
50850;14698;26137;1
50851;14698;26138;0
50858;14701;26142;1
50880;14714;12418;1
50881;14714;26159;0
50882;14715;12418;1
50885;14717;2;1
50891;14720;792;1
50892;14720;26162;0
50894;14722;23816;1
50895;14722;26164;0
50896;14723;26161;1
50897;14723;26165;0
50922;14717;26182;0
50944;14754;26196;1
50945;14754;26197;0
50951;14760;12488;1
50952;14760;26198;0
50953;14761;26199;1
50954;14762;26200;1
50955;14762;26201;0
50988;14785;12824;1
50990;14787;12824;1
50991;14787;26214;0
50994;14790;12824;1
50995;14791;12824;1
50996;14792;16667;1
51023;14809;26229;1
51028;14813;26232;1
51029;14813;26233;0
51032;14815;26235;1
51033;14815;26236;0
51034;14816;2;1
51035;14816;13027;0
51036;14817;17243;1
51039;14819;26238;0
51040;14819;26239;1
51074;14842;13152;1
51075;14842;26261;0
51085;14850;15580;1
51087;14851;15580;1
51089;14851;26266;0
51316;15003;26394;0
51421;15072;26441;0
51441;15083;14327;1
51538;15144;12418;1
51539;15144;26513;0
51540;15145;1;1
51541;15146;12418;1
51542;15146;26514;0
51543;15142;26515;0
51544;15147;26516;1
51545;15148;26217;1
51546;15148;26517;0
51547;15149;22315;1
51548;15149;19942;0
51555;15134;26521;0
51556;15153;26522;1
51557;15154;23942;1
51559;15154;26524;0
51560;15155;26525;1
51573;15166;26532;1
51577;15167;26535;1
51578;15170;9969;1
51579;15171;26536;1
51580;15171;26537;0
51581;15172;12418;1
51584;15172;26538;0
51585;15173;1;1
51586;15173;26539;0
51587;15174;26217;1
51588;15174;26540;0
51589;15175;23942;1
51590;15175;26541;0
51591;15176;26542;1
51592;15177;26543;1
51593;15177;26544;0
51594;15178;15350;1
51595;15179;26545;1
51597;15181;12996;1
51598;15182;26546;1
51612;15190;2;1
51613;15190;26555;0
51614;15183;26556;0
51615;15191;26557;1
51616;15192;26558;1
51617;15192;26559;0
51618;15193;26560;1
51619;15194;26561;1
51620;15195;26562;1
51621;15195;14287;0
51622;15196;14676;1
51623;15196;26563;0
51628;15201;26565;1
51629;15200;26566;0
51630;15117;26567;0
51631;15202;18579;1
51632;15202;26568;0
51635;15205;15385;1
51637;15205;26571;0
51639;15207;12897;1
51640;15208;15385;1
51641;15208;26573;0
51646;15212;26575;1
51647;15213;26576;1
51648;15214;24397;1
51649;15214;23274;0
51650;15215;1;1
51651;15217;22472;1
51652;15218;12418;1
51653;15218;15972;0
51654;15217;26577;0
51655;15216;1;1
51656;15219;26578;1
51657;15219;26579;0
51659;15220;22472;1
51660;15220;13655;0
51661;15113;26581;0
51662;15221;26582;1
51664;15222;26584;1
51665;15223;12418;1
51666;15223;26585;0
51667;15224;12418;1
51668;15224;26586;0
51675;15229;12418;1
51676;15229;26590;0
51678;15230;26592;1
51679;15230;26593;0
51682;15231;24906;1
51681;15231;26594;0
51683;15232;26595;1
51684;15201;26596;0
51685;15233;26597;1
51688;15235;26599;1
51693;15238;26602;1
51696;15221;26604;0
51699;15242;26607;1
51703;15244;26610;1
51704;15244;26611;0
51705;15245;26612;1
51706;15245;26613;0
51707;15246;26614;0
51708;15246;2;1
51709;15247;25038;1
51710;15247;26615;0
51711;15248;8569;1
51712;15249;12418;1
51713;15250;26616;1
51715;15252;26617;1
51720;15255;26621;1
51721;15255;26622;0
51722;15256;26623;1
51723;15257;26623;1
51726;15260;26625;1
51727;15260;26626;0
51740;15266;12418;1
51741;15266;26636;0
51744;15268;12418;1
51745;15268;26639;0
51746;15269;26640;1
51747;15270;26640;1
51749;15271;26642;1
51750;15271;26643;0
51753;15191;26646;0
51755;15274;26647;1
51756;15274;24604;0
51757;15275;26648;1
51758;15275;26649;0
51759;15276;2;1
51760;15276;26650;0
51761;15277;26640;1
51776;15285;26661;1
51777;15285;26662;0
51780;15287;26665;1
51781;15287;26666;0
51782;15288;24822;1
51783;15289;26667;1
51792;15295;2;1
51793;15295;26671;0
51800;15300;2;1
51803;15303;13113;1
51810;15310;26680;1
51818;15315;20280;1
51819;15316;2;1
51820;15316;26684;0
51821;15317;26685;1
51822;15317;22658;0
51823;15318;2;1
51824;15319;26686;1
51825;15319;26687;0
51826;15320;26688;1
51827;15320;26689;0
51831;15323;2;1
51833;15324;12418;1
51834;15324;26694;0
51837;15326;26697;1
51838;15327;26698;0
51839;15298;26699;0
51840;15326;18996;0
51841;15328;12418;1
51842;15328;26700;0
51843;15329;26701;1
51844;15330;25308;1
51845;15331;13852;1
51846;15332;12418;1
51847;15332;17347;0
51848;15333;26702;1
51849;15334;25133;1
51850;15334;26703;0
51851;15335;25133;1
51852;15336;12418;1
51853;15336;26704;0
51854;15337;25133;1
51855;15337;26705;0
51856;15338;24671;1
51857;15338;26704;0
51858;15339;26706;1
51859;15340;12418;1
51860;15340;26707;0
51861;15341;12418;1
51862;15341;26708;0
51863;15342;12418;1
51864;15342;26709;0
51865;15343;26710;1
51866;15343;26711;0
51867;15344;26712;1
51868;15344;26713;0
51884;15355;26722;1
51885;15356;16783;1
51886;15356;26723;0
51894;15283;26729;0
51896;15362;25043;1
51897;15364;9969;1
51902;15363;13534;1
51903;15363;26733;0
51906;15368;17300;1
51907;15153;26736;0
51910;15371;26739;1
51911;15372;13679;1
51912;15373;12418;1
51913;15373;26740;0
51914;15374;2;1
51915;15374;26741;0
51916;15375;12418;1
51917;15375;26742;0
51918;15376;26743;1
51919;15257;26744;0
51920;15377;26745;1
51921;15300;26746;0
51922;15378;12418;1
51923;15378;26747;0
51924;15361;26748;0
51925;15379;12488;1
51926;15379;26749;0
51927;15380;26115;1
51928;15381;26115;1
51929;15382;26115;1
51930;15383;12418;1
51931;15383;26750;0
51932;15384;26751;1
51933;15277;26641;0
51934;15385;12418;1
51935;15385;26752;0
51938;15387;13256;1
51939;15387;13268;0
51940;15388;26754;1
51941;15388;13268;0
51942;15389;12418;1
51943;15389;26755;0
51944;15390;12824;1
51945;15390;26756;0
51946;15391;26757;1
51947;15392;26758;1
51948;15393;13881;1
51951;15395;26760;1
51952;15395;26761;0
51953;15318;26762;0
51954;15397;26763;1
51955;15397;26764;0
51964;15404;12418;1
51965;15405;12418;1
51966;15405;26771;0
51967;15406;12418;1
51968;15406;26772;0
51969;15407;26773;1
51970;15408;26774;1
51971;15386;26775;0
51982;15415;16896;1
51985;15416;16896;1
51996;15160;26789;0
52006;15428;26797;1
52007;15427;26798;0
49841;14081;12418;1
49842;14081;23415;0
49843;14082;12418;1
49844;14082;25569;0
49846;14084;18488;1
49848;14085;23131;1
49849;14086;23816;1
49850;14087;25572;1
49851;14088;9174;1
49852;14088;25573;0
49878;14106;12418;1
49879;14106;14287;0
49889;14014;25597;0
49908;14123;25606;1
49909;14124;25607;1
49910;14125;25608;1
49912;14125;25609;0
49914;14126;15599;1
49915;14127;25610;1
49916;14127;13268;0
50079;14218;25696;1
50080;14218;25697;0
50083;14220;25700;1
50087;14223;12780;1
50088;14223;25703;0
50091;14225;25706;1
50092;14225;14384;0
50266;14331;25806;1
50267;14332;13852;1
50295;14348;22339;1
50397;14414;25887;1
50398;14415;25888;1
50402;14418;23942;1
50403;14418;25891;0
50413;14426;25827;1
50414;14426;25894;0
50424;14434;14688;1
50436;14442;13743;1
50501;14484;12418;1
50502;14484;25943;0
50503;14485;25944;1
50504;14486;16013;1
50505;14486;25945;0
50506;14487;25946;1
50507;14487;25947;0
50511;14488;25950;1
50512;14491;1;1
50547;14479;25970;0
50563;13964;25981;0
50565;14523;25983;1
50566;14523;25984;0
50567;14494;25985;0
50598;14545;2;1
50599;14545;26002;0
50600;14546;9570;1
50605;14546;26004;0
50607;14552;15750;1
50612;14555;22708;1
50619;14561;22708;1
50624;14563;14688;1
50631;14566;26013;1
50674;14441;26035;0
51102;14862;12780;1
51103;14862;26274;0
51105;14864;1;1
51113;14869;26280;1
51116;14872;23879;1
51117;14873;13430;1
51119;14876;14688;1
51120;14877;26217;1
51122;14877;26283;0
51127;14825;26285;0
51128;14882;12418;1
51129;14882;26286;0
51132;14885;12780;1
51134;14886;26287;1
51135;14886;26288;0
51136;14887;26289;1
51137;14888;12780;1
51140;14890;26290;1
51145;14893;26293;1
51218;14938;26328;0
51221;14941;26331;0
51226;14945;26335;0
51238;14953;17250;1
51327;14793;26402;0
51359;15029;22443;1
51360;15029;26417;0
51361;15030;21875;1
51362;15030;26418;0
51363;15031;21875;1
51364;15032;21875;1
51365;15032;26419;0
51366;15033;26420;1
51367;15033;26421;0
51370;15036;26423;1
51372;15036;26425;0
51404;15035;26430;0
51405;15062;792;1
51406;15062;26431;0
51407;15063;26432;1
51408;15064;17250;1
51409;15064;26433;0
51428;15075;26447;1
51429;15075;26448;0
51481;15108;26477;1
51485;11788;26481;0
51488;15111;26484;1
51489;15112;26485;1
51498;15111;26492;0
51522;15133;14505;1
51523;15133;26503;0
51524;15134;26504;1
51525;15135;14851;1
51528;15137;26506;1
51529;15137;26507;0
51558;15129;26523;0
51561;15156;13580;1
51562;15157;13580;1
51563;15158;13580;1
51572;15165;26531;1
51748;15270;26641;0
51832;15323;26693;0
51949;15159;26759;0
51950;15394;18874;1
52035;15448;26813;1
52036;15448;26814;0
52046;15456;13582;1
52047;15456;26819;0
52059;15460;26826;0
52063;15394;26828;0
52065;15466;22443;1
52068;15466;26831;0
52069;15468;13024;1
52070;15469;13024;1
52071;15470;13024;1
52072;15471;13024;1
52073;15472;13024;1
52074;15473;13024;1
52075;15393;26832;0
52076;15474;20373;1
52077;15475;12418;1
52078;15475;26833;0
52079;15476;12418;1
52080;15476;26834;0
52081;15477;12418;1
52082;15477;26835;0
52096;15484;26845;1
52097;15484;26846;0
52098;15485;12418;1
52099;15485;26847;0
52100;15486;26848;1
52101;15487;12824;1
52102;15488;18706;1
52104;15490;11973;1
52105;15490;26850;0
52106;15491;11973;1
52107;15491;26851;0
52111;15494;26853;1
52112;15495;15350;1
52126;15507;26863;1
52127;15507;26864;0
52128;15508;26865;1
52129;15508;26866;0
52130;15509;20616;1
52131;15510;24211;1
52132;15511;19788;1
52133;15511;26867;0
52134;15499;26868;0
52135;15512;2;1
52136;15512;26869;0
52137;15513;1;1
52138;15514;12418;1
52139;15514;26870;0
52140;15515;26871;1
52142;15515;26873;0
52143;15516;12418;1
52144;15516;26874;0
52146;15517;1;1
52147;15518;17250;1
52148;15518;26876;0
52149;15519;26877;1
52150;15520;17250;1
52153;15522;17250;1
52154;15523;26879;1
52155;15523;26880;0
52156;15524;26881;1
52157;15525;26882;1
52158;15526;12418;1
52159;15526;26883;0
52161;15527;26884;0
52162;15528;26885;1
52163;15528;26886;0
52164;15529;15196;1
52165;15530;15196;1
52166;15504;26887;0
52167;15531;20150;1
52168;15531;26888;0
52181;15496;26895;0
52190;15545;25248;1
52191;15545;13081;0
52192;15546;25248;1
52193;15547;13895;1
52194;15547;26900;0
52195;15548;12418;1
52196;15548;26591;0
52197;15549;24978;1
52198;15549;26901;0
52200;15551;26903;1
52201;15552;26903;1
52202;15553;26904;1
52224;15564;26917;1
52237;15573;26924;0
52239;15577;13596;1
52240;15578;2;1
52267;15593;18048;1
52242;15579;26925;0
52247;15581;26930;1
52249;15582;12418;1
52250;15582;26932;0
52251;15583;21803;1
52252;15583;16760;0
52253;15571;26933;0
52257;15587;18684;1
52258;15588;26935;1
52259;15227;26589;0
52260;15589;26936;1
52261;15589;26937;0
52268;15593;26942;0
52270;15595;26944;1
52271;15596;12418;1
52272;15596;26945;0
52273;15597;26946;1
52274;15598;26947;1
52275;15599;1;1
52276;15532;26948;0
52277;15601;12418;1
52278;15601;26949;0
52279;15602;26950;1
52280;15603;12418;1
52281;15603;26951;0
52282;15604;26952;1
52283;15605;1;1
52284;15605;26953;0
52285;15606;26954;1
52286;15606;26955;0
52287;15607;22693;1
52290;15610;12758;1
52289;15609;12758;1
52291;15611;26956;1
52293;15613;26957;1
52299;15616;26960;0
52300;15437;26961;0
52301;15562;26962;0
52302;15618;26963;1
52304;15619;15879;1
52305;15619;24869;0
52306;15620;26964;1
52307;15620;26965;0
52309;15622;26967;1
52310;15622;26968;0
52312;15623;24671;1
52313;15623;26727;0
52314;15624;26970;1
52315;15624;26971;0
52317;15625;26973;0
52324;15631;26976;1
52325;15632;13024;1
52326;15633;26977;0
52330;15634;15187;1
52331;15635;26980;1
52332;15633;26980;1
52333;15636;26981;1
52334;15637;12418;1
52335;15637;26982;0
52337;15638;12418;1
52338;15638;26984;0
52339;15639;26985;0
52340;15639;26986;1
52341;15640;26987;1
52342;15640;26988;0
52344;15642;26987;1
52345;15642;24897;0
52362;15652;12418;1
52363;15652;27002;0
52365;15653;27003;0
52366;15654;23853;1
52367;15145;27004;0
52371;15656;27007;1
52372;15656;27008;0
52375;15659;11983;1
52376;15659;27010;0
52378;15661;27012;1
52379;15662;27013;1
52380;15662;27014;0
52381;15663;27015;1
52383;15664;27017;1
52384;15664;27018;0
52385;15665;27019;1
52386;15666;27020;1
52387;15663;27021;0
52388;15617;27022;0
52389;15667;1;1
52390;15667;27023;0
52391;15668;25308;1
52392;15669;1;1
52393;15669;27024;0
52395;15671;27026;1
52396;15672;27028;1
52397;15673;27029;1
52398;15674;27030;1
52399;15673;27031;0
52402;15676;27034;1
52403;15677;27035;1
52404;15677;27036;0
52405;15678;27037;1
52406;15679;9969;1
52407;15680;9969;1
52408;15681;27038;1
52409;15682;27039;1
52410;15682;27040;0
52421;15689;27048;1
52422;15689;27049;0
52425;15672;27051;0
52432;15632;27058;0
52435;15695;12418;1
52436;15696;27060;1
52437;15697;27061;1
52438;15698;12418;1
52439;15697;27062;0
52440;15698;27063;0
52443;15700;12418;1
52444;15700;27065;0
52452;15634;27069;0
52453;15705;21678;1
49957;14120;25605;0
49983;14163;25648;1
49984;14164;25649;1
49985;14164;25650;0
49986;14165;25651;1
50000;14173;25658;1
50001;14173;25659;0
50002;14174;25660;1
50003;14103;25661;0
50004;14157;25662;0
50005;14084;25663;0
50006;14175;25664;1
50837;14690;1;1
50854;14700;14688;1
50855;14700;26140;0
50856;14682;26141;0
50859;14702;26143;1
50860;14702;26144;0
50861;14703;26145;1
50862;14703;26146;0
50863;14704;24004;1
50864;14705;13369;1
50865;14705;26147;0
50866;14706;26148;1
50867;14706;26149;0
50997;14793;26216;1
51004;14798;26222;1
51005;14799;11983;1
51042;14821;26241;1
51766;15273;26653;0
51767;15281;26654;1
51768;15281;26655;0
51769;15256;26656;0
51770;15282;26657;1
51771;14386;26658;0
51772;15282;26659;0
51773;15283;14988;1
51774;15284;20280;1
51775;15284;26660;0
51784;15290;2;1
51786;15290;26668;0
51797;15298;26674;1
51798;15299;26675;1
51799;15299;26676;0
51804;15304;17243;1
51805;15305;17243;1
51806;15306;17243;1
51808;15308;17243;1
51811;15311;12418;1
51812;15311;26681;0
51813;15312;12418;1
51814;15312;26682;0
51815;15313;12418;1
51816;15313;17003;0
51817;15314;26683;1
51869;15345;12418;1
51870;15345;26714;0
51871;15346;26715;1
51876;15351;26716;1
51877;15351;26717;0
51878;15352;26718;1
51879;15352;26719;0
51937;15386;2;1
52050;15458;12418;1
52051;15458;26821;0
52052;15459;12418;1
52053;15459;26822;0
52054;15460;26823;1
52056;15461;26824;1
52057;15462;12418;1
52058;15462;26825;0
52067;15467;26830;1
52160;15527;12418;1
52248;15581;26931;0
52316;15625;26972;1
52400;15675;27032;1
52401;15675;27033;0
52455;15706;27071;1
52460;15706;27075;0
52471;15714;15879;1
52472;15714;27081;0
52473;15715;27082;1
52474;15715;27083;0
52476;15717;1;1
52477;15717;27084;0
52479;15718;27086;1
52485;15695;27088;0
52490;15723;20985;1
52493;15661;27092;0
52496;15726;27095;1
52497;15726;27096;0
52500;15728;13256;1
52501;15729;27098;1
52502;15729;27099;0
52503;15730;18463;1
52504;15730;27042;0
52505;15731;27100;1
52506;15731;27101;0
52507;15732;27102;0
52508;15732;27103;1
52510;15734;27105;1
52516;15739;19467;1
52517;15740;12418;1
52518;15740;27108;0
52519;15741;27109;0
52521;15741;27110;1
52522;15742;1;1
52523;15743;1;1
52524;15743;27111;0
52526;15670;27112;0
52527;15745;2;1
52530;15747;13024;1
52531;15746;27113;1
52533;15749;27114;1
52534;15749;27115;0
52535;15751;6612;1
52536;15750;23013;1
52537;15750;27116;0
52542;15752;16896;1
52543;15752;27117;0
52544;15753;27118;1
52547;15756;27119;1
52548;15757;15753;1
52549;15757;27120;0
52551;15760;26863;1
52552;15760;27121;0
52553;15629;27122;0
52554;15759;27123;0
52555;15759;15092;1
52556;15761;14985;1
52557;15762;27124;1
52558;15763;9969;1
52559;15764;12418;1
52560;15764;22395;0
52561;15765;27125;0
52562;15765;25705;1
52564;15766;27127;0
52565;15766;27128;1
52568;15768;12418;1
52569;15734;27130;0
52571;15769;27132;0
52572;15770;18520;1
52576;15774;16716;1
52577;15775;16716;1
52578;15776;16716;1
52585;15780;27139;1
52586;15780;27140;0
52587;15781;13332;1
52588;15782;12758;1
52589;15783;23748;1
52592;15785;12758;1
52597;15789;23748;1
52598;15791;23748;1
52614;15678;27156;0
52616;15800;21280;1
52618;15801;27159;1
52622;15804;25817;1
52623;15804;27162;0
52625;15800;27164;0
52626;15805;18955;1
